job_title,company_name,location,is_remote,salary_min,salary_max,skills_required,experience,date_posted,job_url,description
"Manager, Analytics Platform Support",Arkatechture,Portland,False,100000.0,115000.0,,,2026-02-22T15:22:59.000Z,https://www.adzuna.com/details/5641532755?utm_medium=api&utm_source=f8b0431b,"Why Work Here? At Arkatechture, we have a simple shared mission: to build a sustainable organization built upon three pillars: Do something meaningful, With a great team, Earning what you deserve. Founded in 2012, Arkatechture has grown into a nationally recognized data and technology company, partn"
Backend Developer - data analyst India,Cisco,Miami,False,63490.0,89619.0,"Python, Java, Go, PostgreSQL, Redis, gRPC",50.0,2026-03-25T10:42:20.926Z,https://www.ziprecruiter.com/jobs/job_93gnpib2cuf,"Cisco is looking for a talented Backend Developer to join our team.

About the Role:
We are seeking an experienced Backend Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

"
Machine Learning Engineer - data analyst India,Uber,Austin,True,61479.0,104460.0,"Programming, Problem Solving, Communication, Teamwork, Agile",24.0,2026-04-12T10:42:20.926Z,https://www.ziprecruiter.com/jobs/job_sydv8fmm0v,"Uber is looking for a talented Machine Learning Engineer to join our team.

About the Role:
We are seeking an experienced Machine Learning Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our c"
Machine Learning Engineer - data analyst India,SAP,Atlanta,True,108959.0,138259.0,"Programming, Problem Solving, Communication, Teamwork, Agile",17.0,2026-04-06T10:42:20.926Z,https://www.ziprecruiter.com/jobs/job_rl1uc9xd08,"SAP is looking for a talented Machine Learning Engineer to join our team.

About the Role:
We are seeking an experienced Machine Learning Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our co"
Product Manager - data analyst India,SAP,Los Angeles,False,96247.0,150924.0,"Programming, Problem Solving, Communication, Teamwork, Agile",60.0,2026-03-16T10:42:20.926Z,https://www.dice.com/jobs/job_gxwtyzjin4w,"SAP is looking for a talented Product Manager to join our team.

About the Role:
We are seeking an experienced Product Manager who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What Y"
Security Engineer - data analyst India,Meta,Miami,False,73293.0,131353.0,"Programming, Problem Solving, Communication, Teamwork, Agile",53.0,2026-03-20T10:42:20.926Z,https://www.dice.com/jobs/job_ti7m33lvws,"Meta is looking for a talented Security Engineer to join our team.

About the Role:
We are seeking an experienced Security Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

W"
Frontend Developer - data analyst India,IBM,Denver,False,91263.0,140351.0,"React, Vue.js, TypeScript, CSS, Webpack, Jest",16.0,2026-04-03T10:42:20.926Z,https://www.linkedin.com/jobs/job_vh5j0gowv9d,"IBM is looking for a talented Frontend Developer to join our team.

About the Role:
We are seeking an experienced Frontend Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

"
QA Engineer - data analyst India,Oracle,Los Angeles,True,90095.0,135942.0,"Programming, Problem Solving, Communication, Teamwork, Agile",49.0,2026-04-04T10:42:20.926Z,https://www.careerbuilder.com/jobs/job_yccl0x4m9d,"Oracle is looking for a talented QA Engineer to join our team.

About the Role:
We are seeking an experienced QA Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What You'll"
System Administrator - data analyst India,Uber,Miami,False,109610.0,152314.0,"Programming, Problem Solving, Communication, Teamwork, Agile",69.0,2026-04-03T10:42:20.926Z,https://www.careerbuilder.com/jobs/job_c97pc4kitb7,"Uber is looking for a talented System Administrator to join our team.

About the Role:
We are seeking an experienced System Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core produc"
Senior Developer - data analyst India,SAP,Miami,True,107109.0,167169.0,"React, Node.js, TypeScript, PostgreSQL, Redis, Kubernetes",61.0,2026-03-31T10:42:20.926Z,https://www.indeed.com/jobs/job_ynyrq2zuzo,"SAP is looking for a talented Senior Developer to join our team.

About the Role:
We are seeking an experienced Senior Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What"
Backend Developer - data analyst India,HP,Los Angeles,False,65651.0,127409.0,"Python, Java, Go, PostgreSQL, Redis, gRPC",65.0,2026-04-03T10:42:20.926Z,https://www.ziprecruiter.com/jobs/job_qv7nm88urnt,"HP is looking for a talented Backend Developer to join our team.

About the Role:
We are seeking an experienced Backend Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

Wha"
Database Administrator - data analyst India,Netflix,Denver,False,106907.0,146514.0,"Programming, Problem Solving, Communication, Teamwork, Agile",17.0,2026-04-10T10:42:23.538Z,https://www.indeed.com/jobs/job_qod6yn9gqi,"Netflix is looking for a talented Database Administrator to join our team.

About the Role:
We are seeking an experienced Database Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core"
Cloud Architect - data analyst India,VMware,Austin,True,99683.0,139730.0,"Programming, Problem Solving, Communication, Teamwork, Agile",20.0,2026-03-18T10:42:23.538Z,https://www.indeed.com/jobs/job_gbdo0r23ffi,"VMware is looking for a talented Cloud Architect to join our team.

About the Role:
We are seeking an experienced Cloud Architect who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

Wha"
Frontend Developer - data analyst India,Dell,New York,True,89597.0,149925.0,"React, Vue.js, TypeScript, CSS, Webpack, Jest",57.0,2026-04-13T10:42:23.538Z,https://www.dice.com/jobs/job_ak8fze5lqmo,"Dell is looking for a talented Frontend Developer to join our team.

About the Role:
We are seeking an experienced Frontend Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.
"
QA Engineer - data analyst India,Uber,Seattle,False,101619.0,153621.0,"Programming, Problem Solving, Communication, Teamwork, Agile",65.0,2026-03-29T10:42:23.538Z,https://www.glassdoor.com/jobs/job_2j51igctb8v,"Uber is looking for a talented QA Engineer to join our team.

About the Role:
We are seeking an experienced QA Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What You'll D"
UX Designer - data analyst India,Salesforce,Los Angeles,False,106631.0,148895.0,"Programming, Problem Solving, Communication, Teamwork, Agile",70.0,2026-03-28T10:42:23.538Z,https://www.indeed.com/jobs/job_mb882sp0fk9,"Salesforce is looking for a talented UX Designer to join our team.

About the Role:
We are seeking an experienced UX Designer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What Yo"
DevOps Engineer - data analyst India,HP,Chicago,False,73507.0,100487.0,"AWS, Docker, Kubernetes, Terraform, CI/CD, Linux",41.0,2026-03-21T10:42:23.538Z,https://www.monster.com/jobs/job_f3xhwz4gj5,"HP is looking for a talented DevOps Engineer to join our team.

About the Role:
We are seeking an experienced DevOps Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What Yo"
Product Manager - data analyst India,Oracle,Boston,True,109473.0,168962.0,"Programming, Problem Solving, Communication, Teamwork, Agile",54.0,2026-04-08T10:42:23.538Z,https://www.dice.com/jobs/job_nk56knl3j5m,"Oracle is looking for a talented Product Manager to join our team.

About the Role:
We are seeking an experienced Product Manager who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

Wha"
Frontend Developer - data analyst India,Cisco,Boston,True,86450.0,127466.0,"React, Vue.js, TypeScript, CSS, Webpack, Jest",23.0,2026-04-08T10:42:23.538Z,https://www.indeed.com/jobs/job_q04z7chvpx,"Cisco is looking for a talented Frontend Developer to join our team.

About the Role:
We are seeking an experienced Frontend Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products."
Machine Learning Engineer - data analyst India,Uber,Austin,False,69677.0,100734.0,"Programming, Problem Solving, Communication, Teamwork, Agile",26.0,2026-04-09T10:42:23.538Z,https://www.dice.com/jobs/job_kxqm0j2cgu,"Uber is looking for a talented Machine Learning Engineer to join our team.

About the Role:
We are seeking an experienced Machine Learning Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our c"
System Administrator - data analyst India,Amazon,Los Angeles,False,73292.0,123685.0,"Programming, Problem Solving, Communication, Teamwork, Agile",68.0,2026-03-26T10:42:23.539Z,https://www.monster.com/jobs/job_r2a9g4w4dzh,"Amazon is looking for a talented System Administrator to join our team.

About the Role:
We are seeking an experienced System Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core prod"
Senior Business Analyst-INTL India,Insight Global,Boston,False,105123.0,105123.0,,,2026-04-11T21:44:56.000Z,https://www.adzuna.com/land/ad/5697136865?se=_I_boe438RG0yKRhYf6xGQ&utm_medium=api&utm_source=f8b0431b&v=2106FA4D07BBF87A37867E6B1967B3314D3B9907,"Job Description Insight Global is seeking a 1 Senior Business Analyst sitting onsite in India to join a large financial services client. We are looking for a seasoned business analyst responsible for driving analysis, solution design, and delivery across complex, high impact initiatives within a glo"
Data Scientist - business analyst India,Tesla,Seattle,True,73733.0,130443.0,"Python, R, SQL, TensorFlow, Pandas, Machine Learning",27.0,2026-03-20T10:42:31.005Z,https://www.linkedin.com/jobs/job_ym5yt2svl8n,"Tesla is looking for a talented Data Scientist to join our team.

About the Role:
We are seeking an experienced Data Scientist who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What Y"
System Administrator - business analyst India,SAP,New York,False,60042.0,97160.0,"Programming, Problem Solving, Communication, Teamwork, Agile",17.0,2026-03-17T10:42:31.005Z,https://www.glassdoor.com/jobs/job_5u19xr4lflx,"SAP is looking for a talented System Administrator to join our team.

About the Role:
We are seeking an experienced System Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core product"
Full Stack Developer - business analyst India,HP,Chicago,True,78447.0,146153.0,"React, Node.js, MongoDB, Express, HTML/CSS, REST APIs",12.0,2026-03-27T10:42:31.005Z,https://www.indeed.com/jobs/job_wy0exxhqo3,"HP is looking for a talented Full Stack Developer to join our team.

About the Role:
We are seeking an experienced Full Stack Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products"
Full Stack Developer - business analyst India,Spotify,Denver,False,76003.0,131835.0,"React, Node.js, MongoDB, Express, HTML/CSS, REST APIs",18.0,2026-04-03T10:42:31.005Z,https://www.linkedin.com/jobs/job_jukel9k882i,"Spotify is looking for a talented Full Stack Developer to join our team.

About the Role:
We are seeking an experienced Full Stack Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core pro"
Frontend Developer - business analyst India,Spotify,Atlanta,True,74841.0,105871.0,"React, Vue.js, TypeScript, CSS, Webpack, Jest",58.0,2026-03-20T10:42:31.006Z,https://www.careerbuilder.com/jobs/job_6mr47z1s8gb,"Spotify is looking for a talented Frontend Developer to join our team.

About the Role:
We are seeking an experienced Frontend Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core product"
QA Engineer - business analyst India,IBM,Atlanta,True,77067.0,107130.0,"Programming, Problem Solving, Communication, Teamwork, Agile",54.0,2026-04-07T10:42:31.006Z,https://www.dice.com/jobs/job_b8qpty8we8j,"IBM is looking for a talented QA Engineer to join our team.

About the Role:
We are seeking an experienced QA Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What You'll Do"
Frontend Developer - business analyst India,Intel,Chicago,False,105670.0,138664.0,"React, Vue.js, TypeScript, CSS, Webpack, Jest",56.0,2026-04-05T10:42:31.006Z,https://www.monster.com/jobs/job_t9reqduqcv,"Intel is looking for a talented Frontend Developer to join our team.

About the Role:
We are seeking an experienced Frontend Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products."
System Administrator - business analyst India,Airbnb,San Francisco,False,99386.0,165530.0,"Programming, Problem Solving, Communication, Teamwork, Agile",16.0,2026-03-17T10:42:31.006Z,https://www.ziprecruiter.com/jobs/job_sgzzyy1v1am,"Airbnb is looking for a talented System Administrator to join our team.

About the Role:
We are seeking an experienced System Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core prod"
Database Administrator - business analyst India,Microsoft,Atlanta,False,94373.0,124654.0,"Programming, Problem Solving, Communication, Teamwork, Agile",67.0,2026-04-10T10:42:31.006Z,https://www.ziprecruiter.com/jobs/job_2bkcsa14ofo,"Microsoft is looking for a talented Database Administrator to join our team.

About the Role:
We are seeking an experienced Database Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our co"
Software Engineer - business analyst India,Intel,Seattle,False,88303.0,127667.0,"JavaScript, Python, Java, SQL, Git, AWS, Docker",21.0,2026-04-10T10:42:31.006Z,https://www.indeed.com/jobs/job_lz0dids3al,"Intel is looking for a talented Software Engineer to join our team.

About the Role:
We are seeking an experienced Software Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

"
Backend Developer - business analyst India,Tesla,Austin,False,77805.0,131846.0,"Python, Java, Go, PostgreSQL, Redis, gRPC",44.0,2026-03-19T10:42:33.613Z,https://www.indeed.com/jobs/job_35u2zqc2fzp,"Tesla is looking for a talented Backend Developer to join our team.

About the Role:
We are seeking an experienced Backend Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

"
Product Manager - business analyst India,Adobe,Miami,False,91723.0,129540.0,"Programming, Problem Solving, Communication, Teamwork, Agile",37.0,2026-03-29T10:42:33.613Z,https://www.glassdoor.com/jobs/job_o9s248s9cka,"Adobe is looking for a talented Product Manager to join our team.

About the Role:
We are seeking an experienced Product Manager who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What"
Database Administrator - business analyst India,Google,Seattle,True,102597.0,129407.0,"Programming, Problem Solving, Communication, Teamwork, Agile",67.0,2026-04-04T10:42:33.613Z,https://www.indeed.com/jobs/job_mer0s9iu7lo,"Google is looking for a talented Database Administrator to join our team.

About the Role:
We are seeking an experienced Database Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core "
Database Administrator - business analyst India,VMware,Denver,False,85267.0,135205.0,"Programming, Problem Solving, Communication, Teamwork, Agile",56.0,2026-03-18T10:42:33.613Z,https://www.careerbuilder.com/jobs/job_qii17vq37t,"VMware is looking for a talented Database Administrator to join our team.

About the Role:
We are seeking an experienced Database Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core "
UX Designer - business analyst India,Salesforce,Chicago,False,66785.0,119890.0,"Programming, Problem Solving, Communication, Teamwork, Agile",42.0,2026-03-28T10:42:33.613Z,https://www.careerbuilder.com/jobs/job_m8jhlnkryue,"Salesforce is looking for a talented UX Designer to join our team.

About the Role:
We are seeking an experienced UX Designer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What Yo"
Product Manager - business analyst India,SAP,Atlanta,False,99313.0,139750.0,"Programming, Problem Solving, Communication, Teamwork, Agile",16.0,2026-04-07T10:42:33.613Z,https://www.ziprecruiter.com/jobs/job_q1an2a9dgrd,"SAP is looking for a talented Product Manager to join our team.

About the Role:
We are seeking an experienced Product Manager who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What Y"
Database Administrator - business analyst India,Airbnb,Miami,False,75793.0,138393.0,"Programming, Problem Solving, Communication, Teamwork, Agile",29.0,2026-03-18T10:42:33.613Z,https://www.monster.com/jobs/job_nl821ok8f3,"Airbnb is looking for a talented Database Administrator to join our team.

About the Role:
We are seeking an experienced Database Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core "
Senior Developer - business analyst India,Adobe,Denver,False,64441.0,87129.0,"React, Node.js, TypeScript, PostgreSQL, Redis, Kubernetes",70.0,2026-04-02T10:42:33.613Z,https://www.indeed.com/jobs/job_kmel7p7pax8,"Adobe is looking for a talented Senior Developer to join our team.

About the Role:
We are seeking an experienced Senior Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

Wh"
Security Engineer - business analyst India,Google,Miami,False,89305.0,153728.0,"Programming, Problem Solving, Communication, Teamwork, Agile",26.0,2026-04-07T10:42:33.613Z,https://www.ziprecruiter.com/jobs/job_m9fags7ql4a,"Google is looking for a talented Security Engineer to join our team.

About the Role:
We are seeking an experienced Security Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.
"
QA Engineer - business analyst India,Dell,Chicago,False,81586.0,139710.0,"Programming, Problem Solving, Communication, Teamwork, Agile",38.0,2026-04-12T10:42:33.613Z,https://www.linkedin.com/jobs/job_gw7ak2czap,"Dell is looking for a talented QA Engineer to join our team.

About the Role:
We are seeking an experienced QA Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What You'll D"
System Administrator - AI analyst India,Spotify,Denver,False,62767.0,114297.0,"Programming, Problem Solving, Communication, Teamwork, Agile",67.0,2026-04-14T10:42:38.405Z,https://www.glassdoor.com/jobs/job_nzl86rp0uc,"Spotify is looking for a talented System Administrator to join our team.

About the Role:
We are seeking an experienced System Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core pro"
Security Engineer - AI analyst India,Netflix,New York,True,108479.0,160880.0,"Programming, Problem Solving, Communication, Teamwork, Agile",19.0,2026-04-04T10:42:38.405Z,https://www.careerbuilder.com/jobs/job_v73t2lo02,"Netflix is looking for a talented Security Engineer to join our team.

About the Role:
We are seeking an experienced Security Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products."
Database Administrator - AI analyst India,Intel,Austin,False,90895.0,152277.0,"Programming, Problem Solving, Communication, Teamwork, Agile",35.0,2026-03-17T10:42:38.405Z,https://www.linkedin.com/jobs/job_7hltqevs2fd,"Intel is looking for a talented Database Administrator to join our team.

About the Role:
We are seeking an experienced Database Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core p"
Full Stack Developer - AI analyst India,Microsoft,New York,False,71464.0,118346.0,"React, Node.js, MongoDB, Express, HTML/CSS, REST APIs",22.0,2026-03-20T10:42:38.405Z,https://www.monster.com/jobs/job_lgdpztfryz,"Microsoft is looking for a talented Full Stack Developer to join our team.

About the Role:
We are seeking an experienced Full Stack Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core p"
Database Administrator - AI analyst India,IBM,Chicago,False,108354.0,134943.0,"Programming, Problem Solving, Communication, Teamwork, Agile",68.0,2026-03-26T10:42:38.405Z,https://www.careerbuilder.com/jobs/job_o42qt2t1n4d,"IBM is looking for a talented Database Administrator to join our team.

About the Role:
We are seeking an experienced Database Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core pro"
Security Engineer - AI analyst India,Uber,Los Angeles,False,63158.0,111527.0,"Programming, Problem Solving, Communication, Teamwork, Agile",37.0,2026-03-19T10:42:38.405Z,https://www.glassdoor.com/jobs/job_9lw2ib52sc8,"Uber is looking for a talented Security Engineer to join our team.

About the Role:
We are seeking an experienced Security Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

W"
Software Engineer - AI analyst India,IBM,New York,True,90883.0,159683.0,"JavaScript, Python, Java, SQL, Git, AWS, Docker",62.0,2026-03-29T10:42:38.405Z,https://www.dice.com/jobs/job_co1j4qaenc,"IBM is looking for a talented Software Engineer to join our team.

About the Role:
We are seeking an experienced Software Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

Wh"
Software Engineer - AI analyst India,Google,Atlanta,False,80210.0,135489.0,"JavaScript, Python, Java, SQL, Git, AWS, Docker",28.0,2026-04-14T10:42:38.405Z,https://www.indeed.com/jobs/job_dgb2zpjfpi,"Google is looking for a talented Software Engineer to join our team.

About the Role:
We are seeking an experienced Software Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.
"
System Administrator - AI analyst India,Adobe,New York,False,78007.0,120930.0,"Programming, Problem Solving, Communication, Teamwork, Agile",43.0,2026-03-31T10:42:38.405Z,https://www.indeed.com/jobs/job_6yachly62k3,"Adobe is looking for a talented System Administrator to join our team.

About the Role:
We are seeking an experienced System Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core produ"
Database Administrator - AI analyst India,Meta,Boston,False,90859.0,147239.0,"Programming, Problem Solving, Communication, Teamwork, Agile",27.0,2026-04-13T10:42:38.405Z,https://www.careerbuilder.com/jobs/job_7xye06bllau,"Meta is looking for a talented Database Administrator to join our team.

About the Role:
We are seeking an experienced Database Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core pr"
Software Engineer - AI analyst India,Airbnb,Chicago,True,92465.0,144805.0,"JavaScript, Python, Java, SQL, Git, AWS, Docker",52.0,2026-04-12T10:42:41.037Z,https://www.monster.com/jobs/job_3z74rn9wxvo,"Airbnb is looking for a talented Software Engineer to join our team.

About the Role:
We are seeking an experienced Software Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.
"
Data Scientist - AI analyst India,Airbnb,New York,False,64483.0,111669.0,"Python, R, SQL, TensorFlow, Pandas, Machine Learning",41.0,2026-04-02T10:42:41.037Z,https://www.monster.com/jobs/job_uhoz2dqoiv,"Airbnb is looking for a talented Data Scientist to join our team.

About the Role:
We are seeking an experienced Data Scientist who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What "
Security Engineer - AI analyst India,Spotify,Austin,False,86283.0,118206.0,"Programming, Problem Solving, Communication, Teamwork, Agile",41.0,2026-03-25T10:42:41.037Z,https://www.ziprecruiter.com/jobs/job_7ldtk9t5sok,"Spotify is looking for a talented Security Engineer to join our team.

About the Role:
We are seeking an experienced Security Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products."
Machine Learning Engineer - AI analyst India,Tesla,New York,False,108655.0,154549.0,"Programming, Problem Solving, Communication, Teamwork, Agile",15.0,2026-03-26T10:42:41.037Z,https://www.indeed.com/jobs/job_qxelzqcrpw,"Tesla is looking for a talented Machine Learning Engineer to join our team.

About the Role:
We are seeking an experienced Machine Learning Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our "
Machine Learning Engineer - AI analyst India,IBM,Austin,False,88256.0,118210.0,"Programming, Problem Solving, Communication, Teamwork, Agile",65.0,2026-04-07T10:42:41.037Z,https://www.glassdoor.com/jobs/job_xttlz8la9i,"IBM is looking for a talented Machine Learning Engineer to join our team.

About the Role:
We are seeking an experienced Machine Learning Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our co"
Data Scientist - AI analyst India,Spotify,San Francisco,False,97278.0,134692.0,"Python, R, SQL, TensorFlow, Pandas, Machine Learning",45.0,2026-04-01T10:42:41.037Z,https://www.ziprecruiter.com/jobs/job_f82peccuvk8,"Spotify is looking for a talented Data Scientist to join our team.

About the Role:
We are seeking an experienced Data Scientist who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What"
Frontend Developer - AI analyst India,Apple,Chicago,False,107379.0,155827.0,"React, Vue.js, TypeScript, CSS, Webpack, Jest",21.0,2026-04-04T10:42:41.037Z,https://www.careerbuilder.com/jobs/job_km2p2z9wrgh,"Apple is looking for a talented Frontend Developer to join our team.

About the Role:
We are seeking an experienced Frontend Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products."
Senior Developer - AI analyst India,Netflix,Los Angeles,False,60411.0,128879.0,"React, Node.js, TypeScript, PostgreSQL, Redis, Kubernetes",38.0,2026-03-24T10:42:41.037Z,https://www.linkedin.com/jobs/job_dni9r070tuj,"Netflix is looking for a talented Senior Developer to join our team.

About the Role:
We are seeking an experienced Senior Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

"
Full Stack Developer - AI analyst India,Microsoft,Los Angeles,True,70174.0,92725.0,"React, Node.js, MongoDB, Express, HTML/CSS, REST APIs",12.0,2026-03-16T10:42:41.037Z,https://www.careerbuilder.com/jobs/job_40qg7eblp49,"Microsoft is looking for a talented Full Stack Developer to join our team.

About the Role:
We are seeking an experienced Full Stack Developer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core p"
Software Engineer - AI analyst India,Dell,Seattle,False,105033.0,166222.0,"JavaScript, Python, Java, SQL, Git, AWS, Docker",38.0,2026-04-11T10:42:41.037Z,https://www.glassdoor.com/jobs/job_bn5dqon1wx9,"Dell is looking for a talented Software Engineer to join our team.

About the Role:
We are seeking an experienced Software Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

W"
UX Designer - AI analyst India,Amazon,Austin,False,106187.0,169233.0,"Programming, Problem Solving, Communication, Teamwork, Agile",16.0,2026-03-31T10:42:43.646Z,https://www.linkedin.com/jobs/job_wgj3n4xbt4,"Amazon is looking for a talented UX Designer to join our team.

About the Role:
We are seeking an experienced UX Designer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What You'll"
Data Scientist - AI analyst India,Amazon,Austin,False,82453.0,150582.0,"Python, R, SQL, TensorFlow, Pandas, Machine Learning",45.0,2026-03-27T10:42:43.646Z,https://www.glassdoor.com/jobs/job_7dg7tjpx71s,"Amazon is looking for a talented Data Scientist to join our team.

About the Role:
We are seeking an experienced Data Scientist who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What "
Cloud Architect - AI analyst India,Meta,San Francisco,True,104298.0,140109.0,"Programming, Problem Solving, Communication, Teamwork, Agile",57.0,2026-04-01T10:42:43.646Z,https://www.indeed.com/jobs/job_qctko1f690o,"Meta is looking for a talented Cloud Architect to join our team.

About the Role:
We are seeking an experienced Cloud Architect who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What "
Database Administrator - AI analyst India,Tesla,Austin,False,105867.0,168502.0,"Programming, Problem Solving, Communication, Teamwork, Agile",38.0,2026-04-10T10:42:43.646Z,https://www.indeed.com/jobs/job_m1r4dostpx,"Tesla is looking for a talented Database Administrator to join our team.

About the Role:
We are seeking an experienced Database Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core p"
QA Engineer - AI analyst India,Meta,Atlanta,False,68414.0,133891.0,"Programming, Problem Solving, Communication, Teamwork, Agile",71.0,2026-03-23T10:42:43.646Z,https://www.monster.com/jobs/job_n58mi0b4jjp,"Meta is looking for a talented QA Engineer to join our team.

About the Role:
We are seeking an experienced QA Engineer who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

What You'll D"
Database Administrator - AI analyst India,HP,Austin,True,65608.0,127065.0,"Programming, Problem Solving, Communication, Teamwork, Agile",62.0,2026-04-13T10:42:43.646Z,https://www.dice.com/jobs/job_cl4zafvmo3,"HP is looking for a talented Database Administrator to join our team.

About the Role:
We are seeking an experienced Database Administrator who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core prod"
Data Scientist - AI analyst India,Microsoft,Miami,True,104318.0,166869.0,"Python, R, SQL, TensorFlow, Pandas, Machine Learning",41.0,2026-03-25T10:42:43.646Z,https://www.indeed.com/jobs/job_x9ihqxg736i,"Microsoft is looking for a talented Data Scientist to join our team.

About the Role:
We are seeking an experienced Data Scientist who is passionate about building high-quality software solutions. You will work with a team of talented engineers to design, develop, and maintain our core products.

Wh"
